player_tag,player_name,war_id,race_date,clan_tag,fame,decks_used,previous_clan_rank,previous_clan_score,last_3_avg_clan_rank,last_3_avg_clan_score,clan_score_change,fame_per_deck,full_participation,participated,last_3_avg_fame,last_3_avg_decks,last_2_avg_decks,last_3_avg_efficiency,last_5_participation_rate,last_2_participation_rate,last_5_full_participation_rate,recent_active_wars,previous_war_fame,previous_war_decks,fame_trend,decks_change,last_3_fame_std,last_3_decks_std,previous_wars_count
#2002PQQ0,Č1bič3k93,134-3-20260803T095904.000Z,2026-08-03 09:59:04,#UCPCJY,2550.0,16.0,3.0,4462.0,2.3333333333333335,4452.0,10.0,159.375,1,1,2266.6666666666665,15.666666666666666,15.5,144.375,1.0,1.0,0.6666666666666666,3.0,1950.0,15.0,-450.0,-1.0,275.37852736430506,0.5773502691896255,3
#200C2UYYQG,bartek,135-3-20260831T093206.000Z,2026-08-31 09:32:06,#P2P2Y880,1700.0,12.0,5.0,10655.0,5.0,10675.0,-20.0,141.66666666666666,0,1,2466.6666666666665,14.666666666666666,16.0,169.79166666666666,1.0,1.0,0.6666666666666666,3.0,2850.0,16.0,550.0,0.0,332.9164059239697,2.3094010767585034,3
#200C2UYYQG,bartek,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#P2P2Y880,2000.0,11.0,5.0,10635.0,5.0,10655.0,-20.0,181.8181818181818,0,1,2283.3333333333335,14.666666666666666,14.0,154.51388888888889,1.0,1.0,0.5,3.0,1700.0,12.0,-1150.0,-4.0,575.1811308912467,2.3094010767585034,4
#200CCY9RGL,JΔCΩ,134-3-20260803T095950.000Z,2026-08-03 09:59:50,#PLUR0QP2,0.0,0.0,5.0,5045.0,4.666666666666667,5061.666666666667,-20.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#200J2GUJ08,北極らーめん,134-3-20260803T095950.000Z,2026-08-03 09:59:50,#J29J90P,0.0,0.0,1.0,4938.0,1.6666666666666667,4926.333333333333,20.0,0.0,0,0,266.6666666666667,2.6666666666666665,0.0,33.333333333333336,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,461.8802153517006,4.618802153517007,3
#200JYY029C,けん,135-3-20260831T094905.000Z,2026-08-31 09:49:05,#LLQY08CJ,3300.0,16.0,2.0,4928.0,3.0,4928.0,10.0,206.25,1,1,2800.0,16.0,16.0,175.0,1.0,1.0,1.0,3.0,2900.0,16.0,-200.0,0.0,360.5551275463989,0.0,3
#200JYY029C,けん,135-4-20260907T094903.000Z,2026-09-07 09:49:03,#LLQY08CJ,2400.0,16.0,2.0,4938.0,2.0,4928.0,10.0,150.0,1,1,3100.0,16.0,16.0,193.75,1.0,1.0,1.0,3.0,3300.0,16.0,400.0,0.0,200.0,0.0,4
#200PLYG9C0,DaviDaBaby,134-3-20260803T093004.000Z,2026-08-03 09:30:04,#YQ989J9R,0.0,0.0,2.0,5710.0,1.6666666666666667,5696.666666666667,10.0,0.0,0,0,2516.6666666666665,13.333333333333334,14.0,189.58333333333334,1.0,1.0,0.3333333333333333,3.0,2250.0,12.0,-650.0,-4.0,340.3429642777022,2.3094010767585034,3
#200Q2UJCQ,Alex,134-3-20260803T093004.000Z,2026-08-03 09:30:04,#YPJLQ999,0.0,0.0,3.0,4950.0,3.3333333333333335,4956.666666666667,-5.0,0.0,0,0,1083.3333333333333,5.666666666666667,1.5,116.66666666666667,0.6666666666666666,0.5,0.0,2.0,0.0,0.0,-450.0,-3.0,1503.6067748362047,7.371114795831994,3
#200QQP888,Luke,135-3-20260831T093905.000Z,2026-08-31 09:39:05,#YG0890P,1600.0,16.0,4.0,4942.0,3.3333333333333335,4947.0,-5.0,100.0,1,1,2716.6666666666665,16.0,16.0,169.79166666666666,1.0,1.0,1.0,3.0,1600.0,16.0,-1350.0,0.0,1020.2123961868593,0.0,3
#200QQP888,Luke,135-4-20260907T093904.000Z,2026-09-07 09:39:04,#YG0890P,3600.0,16.0,4.0,4932.0,3.6666666666666665,4940.333333333333,-10.0,225.0,1,1,2050.0,16.0,16.0,128.125,1.0,1.0,1.0,3.0,1600.0,16.0,0.0,0.0,779.4228634059946,0.0,4
#200RPJL99P,h.jin,135-3-20260831T093905.000Z,2026-08-31 09:39:05,#8Y9U9U2P,0.0,0.0,3.0,8779.0,2.3333333333333335,8767.333333333334,10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#200RPJL99P,h.jin,135-4-20260907T093904.000Z,2026-09-07 09:39:04,#8Y9U9U2P,0.0,0.0,2.0,8774.0,2.3333333333333335,8774.0,-5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
#200RVVL2UQ,Chamssou zd,135-4-20260907T093904.000Z,2026-09-07 09:39:04,#8Y9U9U2P,0.0,0.0,2.0,8774.0,2.3333333333333335,8774.0,-5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#200V8RU8G2,なな,135-3-20260831T094905.000Z,2026-08-31 09:49:05,#LLQY08CJ,2200.0,16.0,2.0,4928.0,3.0,4928.0,10.0,137.5,1,1,2050.0,13.333333333333334,12.0,157.29166666666666,1.0,1.0,0.6666666666666666,3.0,2700.0,16.0,1300.0,8.0,650.0,4.618802153517006,3
#200V8RU8G2,なな,135-4-20260907T094903.000Z,2026-09-07 09:49:03,#LLQY08CJ,2000.0,12.0,2.0,4938.0,2.0,4928.0,10.0,166.66666666666666,0,1,2100.0,13.333333333333334,16.0,160.41666666666666,1.0,1.0,0.75,3.0,2200.0,16.0,-500.0,0.0,655.7438524302,4.618802153517006,4
#202222QRRP,saiad98,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#P2P2Y880,0.0,0.0,5.0,10635.0,5.0,10655.0,-20.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#2029PL0CY,Maik,134-3-20260803T093203.000Z,2026-08-03 09:32:03,#29LY00Y2,2850.0,16.0,2.0,4978.0,3.3333333333333335,4988.0,-5.0,178.125,1,1,2750.0,16.0,16.0,171.875,1.0,1.0,1.0,3.0,2950.0,16.0,250.0,0.0,180.27756377319946,0.0,3
#2029V29YRP,ARKH4MDIDDY,134-3-20260803T093004.000Z,2026-08-03 09:30:04,#8J0PUUG9,0.0,0.0,1.0,7677.0,1.3333333333333333,7660.333333333333,20.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#202G2RQG08,поклянись,135-3-20260831T093905.000Z,2026-08-31 09:39:05,#8Y9U9U2P,0.0,0.0,3.0,8779.0,2.3333333333333335,8767.333333333334,10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#202G2RQG08,поклянись,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#P2P2Y880,0.0,0.0,5.0,10635.0,5.0,10655.0,-20.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
#202G2RQG08,поклянись,135-4-20260907T093904.000Z,2026-09-07 09:39:04,#8Y9U9U2P,0.0,0.0,2.0,8774.0,2.3333333333333335,8774.0,-5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
#202JJC0RP,RainDance/.BR,134-3-20260803T095904.000Z,2026-08-03 09:59:04,#YRQJUCR0,2750.0,16.0,4.0,4368.0,4.0,4378.0,-10.0,171.875,1,1,2516.6666666666665,16.0,16.0,157.29166666666666,1.0,1.0,1.0,3.0,2700.0,16.0,300.0,0.0,160.727512683216,0.0,3
#202JLPVRLU,Everwess,134-3-20260803T095950.000Z,2026-08-03 09:59:50,#2LC2Y208,2650.0,16.0,4.0,4926.0,2.6666666666666665,4922.666666666667,-5.0,165.625,1,1,1800.0,11.333333333333334,11.0,149.30555555555557,1.0,1.0,0.3333333333333333,3.0,700.0,6.0,-2200.0,-10.0,1100.0,5.033222956847167,3
#202QJ9PYPY,kecup #2,134-3-20260803T095904.000Z,2026-08-03 09:59:04,#UCPCJY,2300.0,16.0,3.0,4462.0,2.3333333333333335,4452.0,10.0,143.75,1,1,1066.6666666666667,6.666666666666667,10.0,109.72222222222221,0.6666666666666666,1.0,0.0,2.0,1700.0,12.0,200.0,4.0,929.1573243177569,6.110100926607787,3
#202QUPUL,Manuel,134-3-20260803T093203.000Z,2026-08-03 09:32:03,#29LY00Y2,2950.0,16.0,2.0,4978.0,3.3333333333333335,4988.0,-5.0,184.375,1,1,2350.0,16.0,16.0,146.875,1.0,1.0,1.0,3.0,2400.0,16.0,-50.0,0.0,132.28756555322954,0.0,3
#202YJRGP0,Gorgonitas,134-3-20260803T093004.000Z,2026-08-03 09:30:04,#YPJLQ999,0.0,0.0,3.0,4950.0,3.3333333333333335,4956.666666666667,-5.0,0.0,0,0,783.3333333333334,5.333333333333333,0.0,48.958333333333336,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1356.7731325956206,9.237604307034013,3
#2080L2PY8G,オルゴ・デミーラ,134-3-20260803T095950.000Z,2026-08-03 09:59:50,#J29J90P,400.0,4.0,1.0,4938.0,1.6666666666666667,4926.333333333333,20.0,100.0,0,1,616.6666666666666,4.0,0.0,51.388888888888886,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1068.0979980008076,6.928203230275509,3
#2080L2PY8G,オルゴ・デミーラ,135-1-20260817T093906.000Z,2026-08-17 09:39:06,#J29J90P,500.0,4.0,4.0,5058.0,2.0,4984.666666666667,100.0,125.0,0,1,133.33333333333334,1.3333333333333333,2.0,33.333333333333336,0.5,0.5,0.0,1.0,400.0,4.0,400.0,4.0,230.94010767585024,2.3094010767585034,4
#2080L2PY8G,オルゴ・デミーラ,135-2-20260824T093906.000Z,2026-08-24 09:39:06,#J29J90P,0.0,0.0,4.0,5048.0,3.0,5021.333333333333,-10.0,0.0,0,0,300.0,2.6666666666666665,4.0,75.0,0.6,1.0,0.0,2.0,500.0,4.0,100.0,0.0,264.57513110645897,2.3094010767585034,5
#2080L2PY8G,オルゴ・デミーラ,135-3-20260831T093905.000Z,2026-08-31 09:39:05,#J29J90P,0.0,0.0,5.0,5038.0,4.333333333333333,5048.0,-10.0,0.0,0,0,300.0,2.6666666666666665,2.0,75.0,0.4,0.5,0.0,2.0,0.0,0.0,-500.0,-4.0,264.57513110645897,2.3094010767585034,6
#2080L2PY8G,オルゴ・デミーラ,135-4-20260907T093904.000Z,2026-09-07 09:39:04,#J29J90P,0.0,0.0,5.0,5018.0,4.666666666666667,5034.666666666667,-20.0,0.0,0,0,166.66666666666666,1.3333333333333333,0.0,41.666666666666664,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,288.67513459481285,2.3094010767585034,7
#2080LPYV8U,Blondie,135-3-20260831T095208.000Z,2026-08-31 09:52:08,#QYJ2YQR8,3300.0,16.0,3.0,5189.0,3.0,5194.0,-5.0,206.25,1,1,3300.0,16.0,16.0,206.25,1.0,1.0,1.0,3.0,3200.0,16.0,-100.0,0.0,100.0,0.0,3
#2080LPYV8U,Blondie,135-4-20260907T095204.000Z,2026-09-07 09:52:04,#QYJ2YQR8,3350.0,16.0,3.0,5184.0,3.0,5189.0,-5.0,209.375,1,1,3266.6666666666665,16.0,16.0,204.16666666666666,1.0,1.0,1.0,3.0,3300.0,16.0,100.0,0.0,57.73502691896261,0.0,4
#2080P98CY,Griendo,135-3-20260831T093206.000Z,2026-08-31 09:32:06,#QQJYRV,0.0,0.0,4.0,5078.0,4.0,5088.0,-10.0,0.0,0,0,2316.6666666666665,16.0,16.0,144.79166666666666,1.0,1.0,1.0,3.0,2550.0,16.0,150.0,0.0,284.31203515386636,0.0,3
#2080P98CY,Griendo,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#QQJYRV,1750.0,12.0,3.0,5068.0,3.6666666666666665,5078.0,-10.0,145.83333333333334,0,1,1650.0,10.666666666666666,8.0,103.125,0.75,0.5,0.75,2.0,0.0,0.0,-2550.0,-16.0,1430.9088021254186,9.237604307034013,4
#208LQJ2P2P,chynes,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#P2P2Y880,500.0,5.0,5.0,10635.0,5.0,10655.0,-20.0,100.0,0,1,2616.6666666666665,15.333333333333334,15.0,171.27976190476193,1.0,1.0,0.6666666666666666,3.0,2750.0,16.0,150.0,2.0,125.83057392117922,1.1547005383792515,3
#208P2RUR9G,yantoprakk,135-3-20260831T093206.000Z,2026-08-31 09:32:06,#P2P2Y880,0.0,0.0,5.0,10655.0,5.0,10675.0,-20.0,0.0,0,0,483.3333333333333,4.0,0.0,40.27777777777778,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,837.1578903249574,6.928203230275509,3
#208P2RUR9G,yantoprakk,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#P2P2Y880,0.0,0.0,5.0,10635.0,5.0,10655.0,-20.0,0.0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
#208UPR90L,SCCP I GoW!,134-3-20260803T095904.000Z,2026-08-03 09:59:04,#YV8JLPC2,2500.0,16.0,2.0,4802.0,1.3333333333333333,4782.0,20.0,156.25,1,1,2650.0,16.0,16.0,165.625,1.0,1.0,1.0,3.0,3300.0,16.0,950.0,0.0,563.4713834792323,0.0,3
#208UPR90L,SCCP I GoW!,135-0-20260810T093205.000Z,2026-08-10 09:32:05,#YV8JLPC2,2750.0,16.0,2.0,4812.0,1.6666666666666667,4798.666666666667,10.0,171.875,1,1,2716.6666666666665,16.0,16.0,169.79166666666666,1.0,1.0,1.0,3.0,2500.0,16.0,-800.0,0.0,510.7184482014854,0.0,4
#208UPR90L,SCCP I GoW!,135-1-20260817T093205.000Z,2026-08-17 09:32:05,#YV8JLPC2,2900.0,16.0,2.0,4862.0,2.0,4825.333333333333,50.0,181.25,1,1,2850.0,16.0,16.0,178.125,1.0,1.0,1.0,3.0,2750.0,16.0,250.0,0.0,409.2676385936225,0.0,5
#208UPR90L,SCCP I GoW!,135-2-20260824T093310.000Z,2026-08-24 09:33:10,#YV8JLPC2,2350.0,16.0,2.0,4872.0,2.0,4848.666666666667,10.0,146.875,1,1,2716.6666666666665,16.0,16.0,169.79166666666666,1.0,1.0,1.0,3.0,2900.0,16.0,150.0,0.0,202.07259421636914,0.0,6
#208UPR90L,SCCP I GoW!,135-3-20260831T093206.000Z,2026-08-31 09:32:06,#YV8JLPC2,3150.0,16.0,2.0,4882.0,2.0,4872.0,10.0,196.875,1,1,2666.6666666666665,16.0,16.0,166.66666666666666,1.0,1.0,1.0,3.0,2350.0,16.0,-550.0,0.0,284.3120351538664,0.0,7
#208UPR90L,SCCP I GoW!,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#YV8JLPC2,2600.0,16.0,2.0,4892.0,2.0,4882.0,10.0,162.5,1,1,2800.0,16.0,16.0,175.0,1.0,1.0,1.0,3.0,3150.0,16.0,800.0,0.0,409.2676385936225,0.0,8
#208UPR90L,SCCP I GoW!,136-0-20260914T095308.000Z,2026-09-14 09:53:08,#YV8JLPC2,2250.0,16.0,3.0,4902.0,2.3333333333333335,4892.0,10.0,140.625,1,1,2700.0,16.0,16.0,168.75,1.0,1.0,1.0,3.0,2600.0,16.0,-550.0,0.0,409.2676385936225,0.0,9
#208UR0280R,dark13lord,134-3-20260803T093004.000Z,2026-08-03 09:30:04,#YQ989J9R,3400.0,16.0,2.0,5710.0,1.6666666666666667,5696.666666666667,10.0,212.5,1,1,2800.0,13.333333333333334,16.0,212.5,1.0,1.0,0.6666666666666666,3.0,3400.0,16.0,200.0,0.0,871.7797887081347,4.618802153517006,3
#208VJP8UY9,Principe^^,135-3-20260831T093206.000Z,2026-08-31 09:32:06,#P2P2Y880,0.0,0.0,5.0,10655.0,5.0,10675.0,-20.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#208VJP8UY9,Principe^^,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#P2P2Y880,0.0,0.0,5.0,10635.0,5.0,10655.0,-20.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
#208YJVRP,Sleazy❤️就係我嘅,134-3-20260803T094905.000Z,2026-08-03 09:49:05,#YPUJGCPP,0.0,0.0,5.0,4996.0,5.0,5016.0,-20.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#208YUL2G2,dieudonné,134-3-20260803T094905.000Z,2026-08-03 09:49:05,#Y09J88YP,0.0,0.0,4.0,4835.0,3.6666666666666665,4841.666666666667,-5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
#209889U2R,JPabloB,135-3-20260831T094905.000Z,2026-08-31 09:49:05,#YY0YU92V,1200.0,12.0,4.0,5008.0,4.333333333333333,5024.666666666667,-20.0,100.0,0,1,1883.3333333333333,13.333333333333334,12.0,135.06944444444443,1.0,1.0,0.3333333333333333,3.0,1200.0,12.0,-100.0,0.0,1098.1044273352754,2.3094010767585034,3
#209889U2R,JPabloB,135-4-20260907T094903.000Z,2026-09-07 09:49:03,#YY0YU92V,3300.0,16.0,5.0,4998.0,4.666666666666667,5011.333333333333,-10.0,206.25,1,1,1233.3333333333333,12.0,12.0,102.77777777777777,1.0,1.0,0.25,3.0,1200.0,12.0,0.0,0.0,57.73502691896127,0.0,4
#20989UYVPQ,Any2Legend,135-3-20260831T093206.000Z,2026-08-31 09:32:06,#QQJYRV,2700.0,16.0,4.0,5078.0,4.0,5088.0,-10.0,168.75,1,1,1966.6666666666667,10.666666666666666,16.0,122.91666666666667,0.6666666666666666,1.0,0.6666666666666666,2.0,2750.0,16.0,-400.0,0.0,1714.8858076657273,9.237604307034013,3
#20989UYVPQ,Any2Legend,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#QQJYRV,2900.0,16.0,3.0,5068.0,3.6666666666666665,5078.0,-10.0,181.25,1,1,2866.6666666666665,16.0,16.0,179.16666666666666,0.75,1.0,0.75,3.0,2700.0,16.0,-50.0,0.0,246.64414311581243,0.0,4
#2098LL2GUY,Peeter,134-3-20260803T095950.000Z,2026-08-03 09:59:50,#PLUR0QP2,0.0,0.0,5.0,5045.0,4.666666666666667,5061.666666666667,-20.0,0.0,0,0,2066.6666666666665,14.666666666666666,14.0,137.5,1.0,1.0,0.6666666666666666,3.0,1200.0,12.0,-1300.0,-4.0,750.5553499465134,2.309401076758503,3
#209C82CVP2,Loiki,134-3-20260803T093004.000Z,2026-08-03 09:30:04,#QY2J0UJ,0.0,0.0,5.0,5049.0,4.333333333333333,5064.0,-20.0,0.0,0,0,1016.6666666666666,5.333333333333333,0.0,63.541666666666664,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1760.9183210283586,9.237604307034013,3
#209CULC8R,CEMBELE04,134-3-20260803T095950.000Z,2026-08-03 09:59:50,#LJGJV9YY,0.0,0.0,2.0,4938.0,2.0,4928.0,10.0,0.0,0,0,533.3333333333334,3.3333333333333335,0.0,53.333333333333336,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,923.7604307034012,5.773502691896258,3
#209JLQRPQ,Babsking,135-1-20260817T095206.000Z,2026-08-17 09:52:06,#Y9202P9U,2600.0,12.0,1.0,9684.0,1.0,9610.666666666666,100.0,216.66666666666666,0,1,2033.3333333333333,9.333333333333334,8.0,144.44444444444446,0.6666666666666666,0.5,0.3333333333333333,2.0,0.0,0.0,-3600.0,-16.0,1844.8125469362283,8.32666399786453,3
#209JLQRPQ,Babsking,135-2-20260824T095205.000Z,2026-08-24 09:52:05,#Y9202P9U,0.0,0.0,1.0,9704.0,1.0,9657.333333333334,20.0,0.0,0,0,2066.6666666666665,9.333333333333334,6.0,147.2222222222222,0.75,0.5,0.25,2.0,2600.0,12.0,2600.0,12.0,1858.314648635514,8.32666399786453,4
#209JLQRPQ,Babsking,135-3-20260831T095208.000Z,2026-08-31 09:52:08,#Y9202P9U,3200.0,16.0,1.0,9724.0,1.0,9704.0,20.0,200.0,1,1,866.6666666666666,4.0,6.0,72.22222222222221,0.6,0.5,0.2,1.0,0.0,0.0,-2600.0,-12.0,1501.1106998930275,6.928203230275508,5
#209JLQRPQ,Babsking,135-4-20260907T095204.000Z,2026-09-07 09:52:04,#Y9202P9U,0.0,0.0,1.0,9744.0,1.0,9724.0,20.0,0.0,0,0,1933.3333333333333,9.333333333333334,8.0,138.88888888888889,0.6,0.5,0.4,2.0,3200.0,16.0,3200.0,16.0,1700.9801096230767,8.32666399786453,6
#209PJQCUC,Josselin,134-3-20260803T094905.000Z,2026-08-03 09:49:05,#YPUJGCPP,0.0,0.0,5.0,4996.0,5.0,5016.0,-20.0,0.0,0,0,133.33333333333334,1.3333333333333333,0.0,33.333333333333336,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,230.9401076758503,2.3094010767585034,3
#20C202QGP,AndreiPro,134-3-20260803T095950.000Z,2026-08-03 09:59:50,#292G28YJ,0.0,0.0,3.0,5061.0,4.0,5074.333333333333,-10.0,0.0,0,0,3083.3333333333335,16.0,16.0,192.70833333333334,1.0,1.0,1.0,3.0,2950.0,16.0,-400.0,0.0,230.94010767585036,0.0,3
#20C2QUJV,VE2｜Manuryback,135-3-20260831T093905.000Z,2026-08-31 09:39:05,#8Y9U9U2P,0.0,0.0,3.0,8779.0,2.3333333333333335,8767.333333333334,10.0,0.0,0,0,3233.3333333333335,16.0,16.0,202.08333333333334,1.0,1.0,1.0,3.0,2800.0,16.0,-600.0,0.0,378.5938897200183,0.0,3
#20C2QUJV,VE2｜Manuryback,135-4-20260907T093904.000Z,2026-09-07 09:39:04,#8Y9U9U2P,3500.0,16.0,2.0,8774.0,2.3333333333333335,8774.0,-5.0,218.75,1,1,2066.6666666666665,10.666666666666666,8.0,129.16666666666666,0.75,0.5,0.75,2.0,0.0,0.0,-2800.0,-16.0,1814.7543451754934,9.237604307034013,4
#20C82U2UU0,dodo,135-4-20260907T094904.000Z,2026-09-07 09:49:04,#YRQJ88J2,0.0,0.0,3.0,4643.0,4.0,4663.0,-40.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
#20C8R0LG,estouradao,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#YV8JLPC2,0.0,0.0,2.0,4892.0,2.0,4882.0,10.0,0.0,0,0,200.0,1.0,0.0,66.66666666666667,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,346.41016151377545,1.7320508075688772,3
#20CCYL9,ThunderStruck,134-3-20260803T094905.000Z,2026-08-03 09:49:05,#LUG9LVC0,3250.0,16.0,3.0,5037.0,3.3333333333333335,5045.333333333333,-10.0,203.125,1,1,3233.3333333333335,16.0,16.0,202.08333333333334,1.0,1.0,1.0,3.0,3500.0,16.0,550.0,0.0,275.37852736430506,0.0,3
#20CCYL9,ThunderStruck,135-0-20260810T094906.000Z,2026-08-10 09:49:06,#LUG9LVC0,2450.0,12.0,5.0,5032.0,4.0,5038.666666666667,-5.0,204.16666666666666,0,1,3233.3333333333335,16.0,16.0,202.08333333333334,1.0,1.0,1.0,3.0,3250.0,16.0,-250.0,0.0,275.37852736430506,0.0,4
#20CCYL9,ThunderStruck,135-1-20260817T095554.000Z,2026-08-17 09:55:54,#LUG9LVC0,2700.0,12.0,1.0,4932.0,3.0,5000.333333333333,-100.0,225.0,0,1,3066.6666666666665,14.666666666666666,14.0,208.68055555555554,1.0,1.0,0.8,3.0,2450.0,12.0,-800.0,-4.0,548.4827557301444,2.309401076758503,5
#20CCYL9,ThunderStruck,135-2-20260824T094905.000Z,2026-08-24 09:49:05,#LUG9LVC0,3500.0,16.0,1.0,4952.0,2.3333333333333335,4972.0,20.0,218.75,1,1,2800.0,13.333333333333334,12.0,210.76388888888889,1.0,1.0,0.6,3.0,2700.0,12.0,250.0,0.0,409.2676385936223,2.309401076758503,6
#20CCYL9,ThunderStruck,135-3-20260831T094905.000Z,2026-08-31 09:49:05,#LUG9LVC0,2900.0,15.0,3.0,4972.0,1.6666666666666667,4952.0,20.0,193.33333333333334,0,1,2883.3333333333335,13.333333333333334,14.0,215.9722222222222,1.0,1.0,0.6,3.0,3500.0,16.0,800.0,4.0,548.4827557301443,2.309401076758503,7
#20CCYL9,ThunderStruck,135-4-20260907T094903.000Z,2026-09-07 09:49:03,#LUG9LVC0,3500.0,16.0,1.0,4967.0,1.6666666666666667,4963.666666666667,-5.0,218.75,1,1,3033.3333333333335,14.333333333333334,15.5,212.36111111111111,1.0,1.0,0.4,3.0,2900.0,15.0,-600.0,-1.0,416.3331998932262,2.081665999466132,8
#20CCYL9,ThunderStruck,136-0-20260914T095308.000Z,2026-09-14 09:53:08,#LUG9LVC0,2300.0,12.0,2.0,4987.0,2.0,4975.333333333333,20.0,191.66666666666666,0,1,3300.0,15.666666666666666,15.5,210.2777777777778,1.0,1.0,0.4,3.0,3500.0,16.0,600.0,1.0,346.410161513775,0.5773502691896232,9
#20CJQRL92,MateusR,134-3-20260803T095904.000Z,2026-08-03 09:59:04,#YV8JLPC2,2150.0,16.0,2.0,4802.0,1.3333333333333333,4782.0,20.0,134.375,1,1,2716.6666666666665,16.0,16.0,169.79166666666666,1.0,1.0,1.0,3.0,3200.0,16.0,600.0,0.0,436.8447474027053,0.0,3
#20CJQRL92,MateusR,135-0-20260810T093205.000Z,2026-08-10 09:32:05,#YV8JLPC2,2550.0,16.0,2.0,4812.0,1.6666666666666667,4798.666666666667,10.0,159.375,1,1,2650.0,16.0,16.0,165.625,1.0,1.0,1.0,3.0,2150.0,16.0,-1050.0,0.0,526.782687642637,0.0,4
#20CJQRL92,MateusR,135-1-20260817T093205.000Z,2026-08-17 09:32:05,#YV8JLPC2,2550.0,16.0,2.0,4862.0,2.0,4825.333333333333,50.0,159.375,1,1,2633.3333333333335,16.0,16.0,164.58333333333334,1.0,1.0,1.0,3.0,2550.0,16.0,400.0,0.0,529.9371031861549,0.0,5
#20CJQRL92,MateusR,135-2-20260824T093310.000Z,2026-08-24 09:33:10,#YV8JLPC2,3100.0,16.0,2.0,4872.0,2.0,4848.666666666667,10.0,193.75,1,1,2416.6666666666665,16.0,16.0,151.04166666666666,1.0,1.0,1.0,3.0,2550.0,16.0,0.0,0.0,230.9401076758507,0.0,6
#20CJQRL92,MateusR,135-3-20260831T093206.000Z,2026-08-31 09:32:06,#YV8JLPC2,2800.0,16.0,2.0,4882.0,2.0,4872.0,10.0,175.0,1,1,2733.3333333333335,16.0,16.0,170.83333333333334,1.0,1.0,1.0,3.0,3100.0,16.0,550.0,0.0,317.54264805429443,0.0,7
#20CJQRL92,MateusR,135-4-20260907T093204.000Z,2026-09-07 09:32:04,#YV8JLPC2,2800.0,16.0,2.0,4892.0,2.0,4882.0,10.0,175.0,1,1,2816.6666666666665,16.0,16.0,176.04166666666666,1.0,1.0,1.0,3.0,2800.0,16.0,-300.0,0.0,275.37852736430534,0.0,8
