player_tag,player_name,wars_observed,avg_fame,avg_decks,fame_std,decks_std,participation_rate,full_participation_rate,avg_efficiency,cluster,archetype_name
#QGPLPJVJ2,IKasva38,6,566.6666666666666,2.6666666666666665,1388.0441875771344,6.531972647421808,0.16666666666666666,0.16666666666666666,35.416666666666664,0,Inconsistent Contributor
#QJ9C800UU,Lourd Game,7,2750.0,16.0,147.19601443879748,0.0,1.0,1.0,171.875,1,Reliable High Performer
#QJCJQ9Y8V,nikyu,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#QJP88JCJ0,Bryan,7,2700.0,14.285714285714286,429.14643965279106,2.138089935299395,1.0,0.5714285714285714,189.58333333333334,1,Reliable High Performer
#QJPGQPU,Storm,7,2771.4285714285716,16.0,569.9832913173441,0.0,1.0,1.0,173.21428571428572,1,Reliable High Performer
#QJPQJC990,JOERINTON,6,800.0,4.833333333333333,1287.245120402482,7.547626558506103,0.3333333333333333,0.16666666666666666,54.44711538461539,0,Inconsistent Contributor
#QJQG0GYUL,<c9> Hundy,7,2042.857142857143,10.857142857142858,1461.5712354142977,7.559289460184544,0.7142857142857143,0.5714285714285714,133.48214285714286,0,Inconsistent Contributor
#QJUQQ2GR,Dspliffy,4,1500.0,8.0,1739.7317800933185,9.237604307034012,0.5,0.5,93.75,0,Inconsistent Contributor
#QL9RY8UR8,Ryan Eq,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#QP80Y20C8,aiko,7,1535.7142857142858,8.0,1572.8727130408777,8.0,0.5714285714285714,0.42857142857142855,108.48214285714286,0,Inconsistent Contributor
#QQ02QQRQU,︻デ═━Zkini━,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#QR09J88L9,ÖzilBaby,7,842.8571428571429,5.142857142857143,1313.845682030609,7.559289460184544,0.42857142857142855,0.2857142857142857,63.392857142857146,0,Inconsistent Contributor
#QRG9PGP2,ANGELS ROYALE,7,2678.5714285714284,16.0,254.71739709127127,0.0,1.0,1.0,167.41071428571428,1,Reliable High Performer
#QV9YQ2JL,Boozer✨️,7,2278.5714285714284,10.857142857142858,1064.5253804932438,5.01426536422407,0.8571428571428571,0.14285714285714285,179.7619047619048,0,Inconsistent Contributor
#QV9YY2Q88,Hukashura,7,2735.714285714286,16.0,338.76526498728396,0.0,1.0,1.0,170.98214285714286,1,Reliable High Performer
#QYYRGJ0Q,ömer!,4,2237.5,11.0,1547.7806692164104,7.571877794400365,0.75,0.5,152.34375,0,Inconsistent Contributor
#R0LL0LV0G,破壊神コッシー,7,1671.4285714285713,9.142857142857142,1319.677088930326,7.1978832867395,0.7142857142857143,0.42857142857142855,130.80357142857142,0,Inconsistent Contributor
#R2G8JRJ8Q,не шагу вперед,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#R8JUGR2GP,りりと,6,1508.3333333333333,9.333333333333334,1306.6815475343128,7.8655366420014,0.6666666666666666,0.5,106.77083333333333,0,Inconsistent Contributor
#R900QRJ0J,もも,7,1828.5714285714287,10.0,1518.7322407348897,7.211102550927978,0.7142857142857143,0.42857142857142855,125.95238095238095,0,Inconsistent Contributor
#R9GJVPJGR,GK I Warpipi,4,1700.0,8.0,1969.771560359221,9.237604307034012,0.5,0.5,106.25,0,Inconsistent Contributor
#RC2C8L2R8,Niclas,4,2637.5,16.0,729.5832143536929,0.0,1.0,1.0,164.84375,1,Reliable High Performer
#RCVU8LPL2,vijay,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#RGGYUGG8R,弱者,7,1742.857142857143,9.714285714285714,1337.7308434523777,7.250615737399725,0.7142857142857143,0.42857142857142855,127.97619047619048,0,Inconsistent Contributor
#RGJ2QC98J,<c9>TITO,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#RGPUQVQGJ,hans❤️bait,5,1930.0,9.6,1766.210632965389,8.763560920082657,0.6,0.6,120.625,0,Inconsistent Contributor
#RGUP8P2VG,PPAPくん,7,1807.142857142857,10.285714285714286,1439.1631166030056,7.609517849690734,0.7142857142857143,0.5714285714285714,122.32142857142857,0,Inconsistent Contributor
#RJJP8VL08,memo,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#RJU0J9VLR,tyhn,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#RJYP2V9J8,KnightRub¥,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#RL0QU2P2,⚡️ILM丨OLIVEIRA”,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Low-Participation Player
#RP0CGY,drum 9,3,2700.0,16.0,217.94494717703367,0.0,1.0,1.0,168.75,1,Reliable High Performer
#RP8P82GPP,勇者翔のちん,7,1764.2857142857142,10.285714285714286,1341.2414292097346,7.250615737399725,0.7142857142857143,0.42857142857142855,121.875,0,Inconsistent Contributor
#RQ99C0U,8r3n,3,916.6666666666666,5.333333333333333,1587.7132402714708,9.237604307034013,0.3333333333333333,0.3333333333333333,57.291666666666664,0,Inconsistent Contributor
#RUJ9808Y,Hobertin,7,2600.0,16.0,270.801280154532,0.0,1.0,1.0,162.5,1,Reliable High Performer
