live_race_id,player_tag,player_name,clan_tag,clan_name,current_fame,current_decks_used,decks_used_today,currently_member,previous_wars_count,last_3_avg_fame,last_3_avg_decks,last_2_avg_decks,last_3_avg_efficiency,last_5_participation_rate,last_5_full_participation_rate,previous_war_fame,previous_war_decks,fame_trend,last_3_fame_std,last_3_decks_std,previous_clan_score,last_3_avg_clan_score,cluster,archetype_name,model_eligible,prediction_tier,rotation_eligible,linear_predicted_fame,participation_probability,predicted_participation,predicted_active_decks,predicted_efficiency,hard_predicted_fame,expected_predicted_fame,final_predicted_fame,daily_participation_weight,capacity_adjusted_fame,expected_daily_fame,active_day_fame_potential,reliability_score,optimization_score,rotation_rank,recommended_status
Y9202P9U-20260914-section-1,#2UVCJPPG,Alim,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2666.6666666666665,13.333333333333334,14.0,202.08333333333337,1.0,0.2,2600.0,12.0,-300.0,208.16659994661327,2.3094010767585034,9864,9790.666666666666,1.0,Reliable High Performer,True,ml_model,1,1978.3556157550336,0.9133633482559014,1.0,11.375868446368443,202.08333333333337,2298.8734152036236,2099.7067197268607,2138.6145154793285,0.9396094956279928,2200.0691291908893,534.6536288698321,585.3679479155492,0.9133633482559014,534.6627625033146,21,START
Y9202P9U-20260914-section-1,#88YRCPUPY,『AL』L - in,#Y9202P9U,Galactic Kings,0,0,4,1,5.0,2150.0,10.666666666666666,14.0,186.11111111111111,1.0,0.2,2500.0,12.0,-900.0,1456.8802284333465,6.110100926607787,9864,9790.666666666666,,Not Enough History,True,ml_model,1,2210.7726963469604,0.8062825205316615,1.0,11.066375679875684,186.11111111111111,2059.5754737546413,1660.599704204083,2135.174085050801,0.8294516239315565,2196.529835539721,533.7935212627002,662.04277988157,0.8062825205316615,533.8015840879056,22,START
Y9202P9U-20260914-section-1,#PVJ80LQU,ProB,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2600.0,14.666666666666666,14.0,175.3472222222222,1.0,0.4,1850.0,12.0,-1550.0,776.2087348130012,2.3094010767585034,9864,9790.666666666666,1.0,Reliable High Performer,True,ml_model,1,2117.9748748179863,0.6859754982451303,1.0,12.257998556998556,175.3472222222222,2149.4059969737045,1474.439849705108,2133.6904358958454,0.7056874935369987,2195.003552667917,533.4226089739614,777.6117519336605,0.6859754982451303,533.4294687289438,23,START
Y9202P9U-20260914-section-1,#Q0Y9VUQG9,Jenner8,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2450.0,16.0,16.0,153.125,1.0,0.8,2200.0,16.0,-50.0,390.51248379533274,0.0,9864,9790.666666666666,1.0,Reliable High Performer,True,ml_model,1,2086.4329311472993,0.7680150675046904,1.0,14.229489417989422,153.125,2178.89056712963,1673.420785999396,2132.661749138465,0.790084528343256,2193.945305862736,533.1654372846162,694.2122099464672,0.7680150675046904,533.1731174352913,24,START
Y9202P9U-20260914-section-1,#8UR9GLUG,shriyawn,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2633.3333333333335,14.666666666666666,14.0,179.16666666666666,1.0,0.4,2100.0,12.0,-750.0,464.5786621588785,2.3094010767585034,9864,9790.666666666666,1.0,Reliable High Performer,True,ml_model,1,1999.882072887024,0.8424731255728642,1.0,12.59907535057535,179.16666666666666,2257.33433364475,1901.7435115286312,2128.608203265887,0.8666821918256703,2189.7752784578583,532.1520508164717,631.654630472182,0.8424731255728642,532.1604755477274,25,START
Y9202P9U-20260914-section-1,#8YGLJYV92,Akren,#Y9202P9U,Galactic Kings,0,0,0,1,7.0,2633.3333333333335,14.666666666666666,14.0,178.125,1.0,0.6,1950.0,12.0,-1250.0,633.1139971074193,2.3094010767585034,9864,9790.666666666666,1.0,Reliable High Performer,True,ml_model,1,2095.1069284691102,0.6769836176528381,1.0,11.96943314093314,178.125,2132.0552782287155,1443.3664952911042,2113.5811033489126,0.6964372248414088,2174.316364104987,528.3952758372282,780.5141248014555,0.6769836176528381,528.4020456734047,26,START
Y9202P9U-20260914-section-1,#2LPQUJV8Q,寒冰法師❦tzu,#Y9202P9U,Galactic Kings,0,0,0,0,9.0,2616.6666666666665,14.666666666666666,14.0,178.4722222222222,1.0,0.4,2150.0,12.0,-1050.0,534.6338310781813,2.3094010767585034,9864,9790.666666666666,1.0,Reliable High Performer,True,ml_model,1,2012.571021451059,0.8542228662394825,1.0,12.323831603581604,178.4722222222222,2199.461612583661,1878.8304028849288,2106.01631701736,0.8787695696721785,2166.534198241756,526.50407925434,616.3544668057784,0.8542228662394825,526.5126214830024,27,START
Y9202P9U-20260914-section-1,#GQYVYQ82,AM♣️Joma,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2533.3333333333335,14.666666666666666,14.0,173.61111111111111,1.0,0.4,2200.0,12.0,0.0,577.3502691896258,2.3094010767585034,9864,9790.666666666666,1.0,Reliable High Performer,True,ml_model,1,1920.4899663364135,0.8485515922434584,1.0,12.99980081955082,173.61111111111111,2256.9098645053505,1915.1044590759832,2088.699915420882,0.8729353275721995,2148.720197492516,522.1749788552205,615.3721042166202,0.8485515922434584,522.1834643711429,28,START
Y9202P9U-20260914-section-1,#9RU0GR8J,LionGalaxy,#Y9202P9U,Galactic Kings,0,0,0,0,9.0,2566.6666666666665,13.333333333333334,14.0,192.36111111111111,0.8,0.2,2100.0,12.0,-1000.0,503.32229568471666,2.3094010767585034,9864,9790.666666666666,0.0,Inconsistent Contributor,True,ml_model,1,1804.9880784296945,0.8994130973170881,1.0,11.096522597772598,192.36111111111111,2134.53941637709,1919.832707829128,1969.763747403392,0.9252583742768546,2026.3663138423376,492.440936850848,547.5136378598208,0.8994130973170881,492.4499309818212,29,START
Y9202P9U-20260914-section-1,#PGPCJCY2,LandShark,#Y9202P9U,Galactic Kings,0,0,0,1,10.0,2333.3333333333335,12.666666666666666,12.0,183.6309523809524,1.0,0.2,1400.0,8.0,-1300.0,814.4527815247077,4.163331998932265,9864,9790.666666666666,1.0,Reliable High Performer,True,ml_model,1,1763.5527166083264,0.684937901259408,1.0,11.712613220113214,183.6309523809524,2150.798320479123,1473.1632876612305,1957.1755185437248,0.704620080461708,2013.4163532464063,489.2938796359312,714.3623950963402,0.684937901259408,489.3007290149438,30,START
